msno,is_churn,city,bd,gender,registered_via,registration_init_time,bd_clean,num_transactions,last_transaction_date,last_expire_date,last_plan_price,last_amount_paid,last_payment_method,last_payment_plan_days,is_auto_renew,any_cancel,active_days,first_log_date,last_log_date,total_secs_sum,total_secs_mean,num_unq_mean,num_100_sum,num_25_sum,has_member_record,has_transactions,has_logs,is_age_missing,days_since_last_transaction,days_since_last_log
VmYw8bn7AF6y9vCQrLZWg1gBl+p4TZTwRLgF6Gf4kfg=,1,8.0,23.0,male,9.0,2015-02-20,23.0,3.0,2017-03-31,2017-06-06,149.0,149.0,39.0,30.0,1.0,0.0,3.0,2017-03-01,2017-03-20,6101.866,2033.955333333333,11.0,15.0,16.0,True,True,True,False,0.0,11.0
6Zu5+VG5kgJhaLwzFPTVIV7daqmKDXSPpENaNYOa5iM=,1,6.0,28.0,female,3.0,2015-07-26,28.0,1.0,2017-03-15,2017-06-16,447.0,447.0,38.0,90.0,0.0,0.0,24.0,2017-03-01,2017-03-31,194831.458,8117.9774166666675,29.83333333333333,824.0,74.0,True,True,True,False,16.0,0.0
cmGbROqgWlW64eZpzXOwCy9vGzOkGBW6vzEV5ukC1HE=,1,1.0,0.0,,7.0,2015-06-24,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
DsBtYgmeZwP8B3h2Era65R2lbVVLymDfTeGVlZ8hfCM=,1,1.0,0.0,,7.0,2010-10-22,,2.0,2017-03-28,2017-04-06,149.0,149.0,41.0,30.0,1.0,1.0,20.0,2017-03-04,2017-03-30,93487.947,4674.39735,13.15,341.0,57.0,True,True,True,True,3.0,1.0
0asdzHHuBuoPIlK7+OOTz2imLbgfu0tFBMhF3fl0rEU=,1,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,True,,
AAoqAk1FbdJVQTm6w4wt3uT5TglvVSkmTfh6BLeYgts=,1,12.0,34.0,female,3.0,2013-10-15,34.0,1.0,2017-03-02,2017-03-06,149.0,149.0,40.0,30.0,1.0,1.0,8.0,2017-03-01,2017-03-08,220392.184,27549.023,49.25,910.0,10.0,True,True,True,False,29.0,23.0
phiQSilkbTjag2n7PUd7+bYvWfOXIDHY6RK6VJKiBL8=,1,4.0,39.0,male,9.0,2011-11-21,39.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.0,2017-03-01,2017-03-22,91966.955,8360.632272727273,36.09090909090909,373.0,27.0,True,False,True,False,,9.0
tbF0JbMnQJaoXBOTgd6HbXobawlJzncx+AnsQloeyB8=,1,22.0,50.0,male,9.0,2004-10-26,50.0,3.0,2017-03-31,2017-06-03,149.0,149.0,34.0,30.0,1.0,0.0,5.0,2017-03-05,2017-03-16,11011.778,2202.3556,9.4,41.0,18.0,True,True,True,False,0.0,15.0
XojCO3hq6WR4GnNx1nomYKiSURt3WHPA5lwJi07RAFw=,1,15.0,25.0,female,9.0,2011-10-28,25.0,2.0,2017-03-09,2017-04-29,149.0,149.0,39.0,30.0,1.0,1.0,17.0,2017-03-01,2017-03-31,582065.697,34239.15864705882,120.6470588235294,2447.0,23.0,True,True,True,False,22.0,0.0
XL8dBenSGCpjSWPSzKMbYOVu7vusD+XST3QEXN+gYuo=,1,,,,,,,2.0,2017-03-18,2017-04-16,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,13.0,
Chmet0ecDvj6o050LlQp51jFcAv/rehg+METTbmadk8=,1,5.0,43.0,female,4.0,2016-10-29,43.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,2017-03-21,2017-03-21,190.432,190.432,6.0,0.0,4.0,True,False,True,False,,10.0
cWsjf0ZWWS0s6MWKRH4lQnUOboo+HRzRfKTo8lKvN28=,1,5.0,32.0,female,3.0,2014-12-20,32.0,1.0,2017-03-28,2018-05-15,1788.0,1788.0,38.0,410.0,0.0,0.0,30.0,2017-03-01,2017-03-31,202488.231,6749.6077,21.33333333333333,758.0,70.0,True,True,True,False,3.0,0.0
GxYRT42M7wvjlXDa8yoUGOKOv5/j6xXC7OZN6eg1Tv8=,1,18.0,24.0,female,4.0,2016-08-27,24.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,17.0,2017-03-01,2017-03-23,263953.602,15526.682470588235,37.64705882352941,1109.0,51.0,True,False,True,False,,8.0
Gx1nXYqvF3jlJkktvQDVGZIO7rFcKQ8PPnoadsLQnlY=,1,13.0,23.0,female,3.0,2013-02-18,23.0,6.0,2017-03-23,2017-06-24,298.0,298.0,32.0,90.0,0.0,1.0,14.0,2017-03-01,2017-03-29,119814.281,8558.162928571428,27.357142857142858,440.0,11.0,True,True,True,False,8.0,2.0
cFSXtWyB9ZxA+uViss7js13590cyl8aulkIP9DRXGK0=,1,6.0,27.0,male,9.0,2010-05-30,27.0,2.0,2017-03-23,2017-05-21,180.0,180.0,36.0,30.0,1.0,0.0,23.0,2017-03-03,2017-03-31,117084.621,5090.635695652174,39.08695652173913,395.0,595.0,True,True,True,False,8.0,0.0
Rfuc65N5TXgu07JwOSOI0pz13K/wGHi2OrJ7aWqBJMY=,1,1.0,24.0,female,3.0,2015-07-12,24.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.0,2017-03-01,2017-03-07,42907.545,6129.649285714286,27.428571428571427,149.0,61.0,True,False,True,False,,24.0
fnNEFMLLWH69F1TBQtqHV3nlUJ8G76CEHXOzNrlW+zo=,1,13.0,28.0,female,3.0,2012-06-27,28.0,1.0,2017-02-28,2017-04-01,180.0,180.0,36.0,30.0,0.0,0.0,31.0,2017-03-01,2017-03-31,269243.742,8685.282000000001,32.67741935483871,1041.0,187.0,True,True,True,False,31.0,0.0
n4V7dhtiB6rYa9PwyAAipyJfGwIS89QhGucUwAxCy34=,1,6.0,35.0,female,3.0,2013-09-25,35.0,1.0,2017-03-09,2017-06-09,477.0,477.0,38.0,90.0,0.0,0.0,31.0,2017-03-01,2017-03-31,883292.929,28493.32029032258,55.096774193548384,3514.0,160.0,True,True,True,False,22.0,0.0
OiQBqrcR7ZbDYJN7zx+xgrgIKEG3VPEER3OAzJ7cl3E=,1,,,,,,,1.0,2017-03-11,2017-03-11,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,20.0,
26qeY9uOm7iH4SjY+QuaOe/qnD1ZRyrmxsolqJrJCFo=,1,5.0,26.0,female,3.0,2012-09-03,26.0,2.0,2017-03-13,2017-05-16,149.0,149.0,40.0,30.0,1.0,0.0,13.0,2017-03-02,2017-03-31,88636.704,6818.208,24.76923076923077,299.0,39.0,True,True,True,False,18.0,0.0
db5DeamZJlA0d+zqM0q+HZTTscUV23O8cTkRKDwoVA0=,1,13.0,22.0,female,9.0,2016-09-26,22.0,1.0,2017-03-25,2017-04-27,149.0,149.0,38.0,30.0,0.0,0.0,23.0,2017-03-01,2017-03-31,119661.56,5202.67652173913,40.30434782608695,391.0,474.0,True,True,True,False,6.0,0.0
pgP7eWG9IffPIwj8HiiK0Gg0EU5dGq8dxvsugKXOSQI=,1,1.0,0.0,,9.0,2016-05-08,,0.0,,,0.0,0.0,,0.0,0.0,0.0,3.0,2017-03-03,2017-03-05,8738.618,2912.872666666666,9.333333333333334,29.0,6.0,True,False,True,True,,26.0
G+AMiMIQHpQF/CLiTGnBGpMkSAF394Gtrz51oe3+mX4=,1,5.0,30.0,male,3.0,2015-05-15,30.0,1.0,2017-03-16,2017-09-29,894.0,894.0,38.0,195.0,0.0,0.0,22.0,2017-03-01,2017-03-31,126545.746,5752.079363636363,30.227272727272727,471.0,260.0,True,True,True,False,15.0,0.0
cYSHBaSG0aGW4lMGmbAfsQuWjmDNYqK9U72yGG3sjKQ=,1,1.0,0.0,,7.0,2014-02-21,,2.0,2015-12-20,2017-05-21,149.0,149.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,467.0,
ZCwwgUHPkgr+5ca82EBNacsweIKFhXGtp1+oPMDraCw=,1,1.0,0.0,,7.0,2014-10-13,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
xnFex2g6XrsIHloaF04LBeqoek3czKmvmokQz7ArR0w=,1,3.0,38.0,,4.0,2016-02-14,38.0,1.0,2017-03-09,2017-09-27,894.0,894.0,32.0,195.0,0.0,0.0,4.0,2017-03-04,2017-03-27,18411.695,4602.92375,18.5,74.0,3.0,True,True,True,False,22.0,4.0
Bym8ZxGGe94gmJE1HycCMmvbnxLoivA1VeotV4pul4E=,1,1.0,0.0,,7.0,2016-03-03,,2.0,2017-03-16,2017-04-03,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,15.0,
zrTsI9FKwZ9DTjJ21mRqP0JDZW1aeO5X+twtTieJJZY=,1,1.0,0.0,,7.0,2011-06-01,,1.0,2017-03-11,2017-04-12,149.0,149.0,41.0,30.0,1.0,0.0,8.0,2017-03-03,2017-03-29,12542.728,1567.841,4.0,42.0,17.0,True,True,True,True,20.0,2.0
z5rDSvHtIrZKKCAQz1OsgY1CZ/liW5II3LpiQD51NzQ=,1,13.0,30.0,male,9.0,2014-12-26,30.0,1.0,2017-02-05,2018-05-03,1599.0,1599.0,32.0,395.0,0.0,0.0,24.0,2017-03-03,2017-03-31,138932.174,5788.840583333334,9.666666666666666,515.0,38.0,True,True,True,False,54.0,0.0
r7bmQBPVlJuZNYFkkZ/shFfBXK9JHlKAUCmXYSBJA/A=,1,1.0,0.0,,7.0,2013-05-31,,26.0,2015-12-25,2019-04-30,149.0,149.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,462.0,
CQbgUbju539BQ4ycHRIn+aurj/LcseGJ/YXjQx+ASXM=,1,13.0,24.0,female,3.0,2014-01-24,24.0,2.0,2017-03-27,2017-04-06,149.0,149.0,40.0,30.0,1.0,1.0,24.0,2017-03-01,2017-03-31,363041.142,15126.71425,59.375,1312.0,108.0,True,True,True,False,4.0,0.0
4F2uWuOIapue/2mMkTT6GxScDYr+OJcost9PlEJtgf8=,1,12.0,22.0,male,7.0,2012-05-11,22.0,1.0,2017-03-11,2017-04-12,149.0,149.0,41.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,141676.293,4722.5431,20.03333333333333,530.0,63.0,True,True,True,False,20.0,0.0
yRK74xvNTuQ67R6NhZJ+2rQttKJpxWdlX75zHr8j9g0=,1,4.0,23.0,male,3.0,2014-11-14,23.0,5.0,2017-03-27,2018-04-04,1200.0,1200.0,32.0,360.0,0.0,1.0,31.0,2017-03-01,2017-03-31,122544.756,3953.05664516129,21.70967741935484,433.0,316.0,True,True,True,False,4.0,0.0
GNZTIDTMsjFfINeCWodRq4+JPjZmG1E3CkeS0uTRuGE=,1,13.0,23.0,male,9.0,2011-07-26,23.0,1.0,2017-01-31,2017-04-01,180.0,180.0,36.0,30.0,0.0,0.0,19.0,2017-03-03,2017-03-30,43093.679,2268.088368421053,16.05263157894737,152.0,114.0,True,True,True,False,59.0,1.0
vkp1mGvCkc/4PxnRzytyhzuLPqSmlgEj8K3cQCfcFaU=,1,1.0,0.0,,3.0,2014-07-29,,0.0,,,0.0,0.0,,0.0,0.0,0.0,25.0,2017-03-01,2017-03-27,53258.045,2130.3218,8.76,182.0,57.0,True,False,True,True,,4.0
2Z/uh5uICB8c0Fov2dwuD9CZhAXjxwz7S96HYy33t7M=,1,11.0,44.0,female,9.0,2009-12-15,44.0,2.0,2017-03-25,2018-05-12,1788.0,1788.0,22.0,410.0,0.0,0.0,22.0,2017-03-02,2017-03-31,79844.467,3629.293954545455,13.136363636363637,260.0,105.0,True,True,True,False,6.0,0.0
i5WcmVoBCRq8TXauoVj2ukZ/fCHzHr9A29M3pv7j7SA=,1,4.0,19.0,female,3.0,2013-02-16,19.0,3.0,2017-03-07,2018-03-04,1200.0,1200.0,32.0,360.0,0.0,0.0,29.0,2017-03-01,2017-03-31,242785.987,8371.930586206896,21.82758620689655,930.0,36.0,True,True,True,False,24.0,0.0
lCQSv9r7MnNOfER19OBsd0asvhHF7pKKe0G0UVa95ko=,1,15.0,32.0,male,9.0,2007-07-03,32.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.0,2017-03-01,2017-03-14,14278.563999999998,2379.7606666666666,9.333333333333334,37.0,12.0,True,False,True,False,,17.0
m5w5imkXgdigmMX6WIcRKoWNKOAHiG7uYyCxKzPO/IU=,1,1.0,0.0,,7.0,2011-07-02,,1.0,2017-03-19,2017-03-19,99.0,99.0,41.0,30.0,1.0,1.0,10.0,2017-03-01,2017-03-18,26537.633,2653.7633,13.0,99.0,27.0,True,True,True,True,12.0,13.0
+BGMfvJejgyuj3YgwTIPRjzdb5XB6gNXaVG/ARM2wFY=,1,22.0,26.0,female,3.0,2016-02-13,26.0,1.0,2017-03-21,2017-03-20,180.0,180.0,36.0,30.0,1.0,1.0,6.0,2017-03-03,2017-03-23,16490.169,2748.3615000000004,8.666666666666666,62.0,9.0,True,True,True,False,10.0,8.0
oi0+uM36lKXXXzIeLJ8OsmC5dAYKxaDkLynX6WAayyA=,1,1.0,0.0,,7.0,2016-03-24,,1.0,2017-03-24,2017-03-24,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,7.0,
AayzIdXP+1VuuTY3QSvSFneHm13Qu5s3dYfTyiPD/Ok=,1,13.0,0.0,,9.0,2015-09-15,,1.0,2017-03-22,2017-06-30,480.0,480.0,20.0,100.0,0.0,0.0,29.0,2017-03-02,2017-03-31,176061.411,6071.083137931034,25.655172413793103,666.0,160.0,True,True,True,True,9.0,0.0
tEcv2Mg4RaUP6LZac/J4G7o6cPm2oaKd22F7DPKasMw=,1,1.0,20.0,,9.0,2015-06-17,20.0,2.0,2017-03-17,2017-06-19,300.0,300.0,15.0,90.0,0.0,0.0,23.0,2017-03-01,2017-03-31,153941.035,6693.08847826087,23.17391304347826,543.0,142.0,True,True,True,False,14.0,0.0
6bndnutu2QKB3uiRE/CFAyNucALMc3gNaVlQOmbH6EU=,1,,,,,,,2.0,2017-03-13,2017-04-09,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,18.0,
ji4X1zsyq61fNdwX40OzAZ1o0ZzLaIH3I0qROQnb/DU=,1,22.0,22.0,male,4.0,2016-07-08,22.0,2.0,2017-03-29,2017-05-03,180.0,180.0,36.0,30.0,1.0,0.0,28.0,2017-03-01,2017-03-30,175511.88999999998,6268.281785714285,24.142857142857142,710.0,98.0,True,True,True,False,2.0,1.0
GJumnYvyqysV+DuJRQXFVEOrKxygt3GxwFypX4mPYfM=,1,13.0,25.0,female,9.0,2016-03-12,25.0,1.0,2017-03-24,2017-06-22,477.0,477.0,38.0,90.0,0.0,0.0,30.0,2017-03-01,2017-03-31,236089.62,7869.653999999999,38.9,773.0,312.0,True,True,True,False,7.0,0.0
4WUG7gpouY7Xm/JgtUAzFYeSfVk94IM2gCj+/BzmNEg=,1,1.0,0.0,,7.0,2015-10-22,,2.0,2017-03-25,2017-04-22,99.0,99.0,41.0,30.0,1.0,1.0,9.0,2017-03-01,2017-03-23,38592.81,4288.09,18.11111111111111,155.0,5.0,True,True,True,True,6.0,8.0
3Kc+mOIvPyXYgIWj33PtRoHtty4pCoQ7tmGssD493Ww=,1,13.0,37.0,,3.0,2014-02-23,37.0,1.0,2017-03-13,2018-04-29,1788.0,1788.0,32.0,410.0,0.0,0.0,11.0,2017-03-01,2017-03-29,127168.725,11560.793181818182,33.63636363636363,509.0,67.0,True,True,True,False,18.0,2.0
tHT/FfdEQRDDAGos34t/sHro4PxNeeEXqrr02MLLdCE=,1,11.0,23.0,male,9.0,2012-08-03,23.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.0,2017-03-02,2017-03-21,29477.806,4912.967666666666,22.166666666666668,114.0,16.0,True,False,True,False,,10.0
6oz1g3rTqXF1gHXAYH0fQ1kVdRQT9NqpgWW3BDfovQQ=,1,22.0,28.0,female,4.0,2016-08-10,28.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,21.0,2017-03-01,2017-03-29,83229.172,3963.293904761905,16.476190476190474,310.0,52.0,True,False,True,False,,2.0
yzMnovilFX+BxgCxs4M2TGff7RrTb9/jz5SuK0nUTzU=,1,12.0,37.0,female,3.0,2012-09-08,37.0,1.0,2017-03-10,2017-09-29,894.0,894.0,32.0,195.0,0.0,0.0,27.0,2017-03-01,2017-03-31,722438.787,26756.99211111111,85.25925925925925,2966.0,127.0,True,True,True,False,21.0,0.0
3ds1RGCH29OAquNM1CG5tiUF10XDT5Vbi56lOFrTKLA=,1,18.0,29.0,male,9.0,2011-11-06,29.0,1.0,2017-03-06,2018-04-23,1788.0,1788.0,32.0,410.0,0.0,0.0,23.0,2017-03-03,2017-03-31,155355.097,6754.569434782609,39.60869565217392,497.0,452.0,True,True,True,False,25.0,0.0
UC1y9RG+yPSqOkZCZZc3u7hCj/ZNZBqaIMXueJ1+3eY=,1,14.0,22.0,male,9.0,2007-12-04,22.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,25.0,2017-03-01,2017-03-29,126297.863,5051.91452,12.92,506.0,62.0,True,False,True,False,,2.0
PTI1tG0utI797QB0UCn2gTm/9ypzAUn0mKUm6ImPAQk=,1,13.0,0.0,,9.0,2016-09-29,,1.0,2017-03-01,2017-04-03,149.0,149.0,40.0,30.0,1.0,0.0,31.0,2017-03-01,2017-03-31,696937.837,22481.865709677422,85.03225806451613,2318.0,114.0,True,True,True,True,30.0,0.0
icVnqB0xSn4x36h3uG93S7MAxQrl/M39HB6ChSXL+t0=,1,1.0,0.0,,7.0,2015-12-05,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
vOHZyZ0d9LF0PFOCMYABU5r9vux4ZDIKA21SpUyZRb4=,1,13.0,33.0,male,9.0,2008-01-28,33.0,1.0,2017-03-26,2017-10-07,894.0,894.0,32.0,195.0,0.0,0.0,1.0,2017-03-15,2017-03-15,1820.314,1820.314,7.0,7.0,0.0,True,True,True,False,5.0,16.0
yXrVPSJ2Ns5dz+RGseLDn8JStU2aRcH6awiClazPrs4=,1,6.0,22.0,female,9.0,2010-11-05,22.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,27.0,2017-03-01,2017-03-27,139576.579,5169.502925925925,25.62962962962963,444.0,299.0,True,False,True,False,,4.0
1dU1Hh/zLlK+I2J5FrMhMMs9GvGaGEU13Md8qMRbxDY=,1,1.0,0.0,,7.0,2016-12-05,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
A5z/nImrUZJCTHMk9TowQy/UAw/6wJjZB++EfI9gzqY=,1,15.0,29.0,male,3.0,2013-03-12,29.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,2.0,2017-03-06,2017-03-09,1046.17,523.085,2.5,4.0,0.0,True,False,True,False,,22.0
GlGId2tPORU5AN0qjI0uYi/yBfpzuc7io3knTdmSWaQ=,1,13.0,23.0,female,9.0,2008-10-30,23.0,1.0,2017-03-25,2017-03-25,149.0,149.0,34.0,30.0,1.0,1.0,15.0,2017-03-03,2017-03-22,59086.91499999999,3939.1276666666654,30.2,189.0,215.0,True,True,True,False,6.0,9.0
deBTn28ym5Sxetz17+g2xMPdKozejUVJv8b3s7hySwk=,1,1.0,0.0,,7.0,2014-06-22,,3.0,2016-02-21,2017-06-02,149.0,149.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,404.0,
JlH082JU38W6qlahC/TDmHCvpBPTV3tBhBxbdHvPeMg=,1,1.0,0.0,,7.0,2016-05-02,,6.0,2017-03-01,2017-09-04,99.0,99.0,41.0,30.0,1.0,0.0,28.0,2017-03-01,2017-03-31,80588.891,2878.174678571429,15.035714285714286,269.0,102.0,True,True,True,True,30.0,0.0
Rav6+YTPcc8ef1dv4NAtPmv1py1/hClsbPD5pOms4xo=,1,15.0,20.0,male,9.0,2015-09-08,20.0,1.0,2017-03-16,2017-03-19,0.0,0.0,17.0,60.0,0.0,0.0,7.0,2017-03-01,2017-03-10,52874.044,7553.434857142857,32.0,202.0,34.0,True,True,True,False,15.0,21.0
KLDHFw2FU0XZGDahUn66mWp4J9zBkshjUw77cvvUEY4=,1,1.0,0.0,,3.0,2014-02-15,,1.0,2017-03-18,2017-10-04,930.0,930.0,20.0,200.0,0.0,0.0,4.0,2017-03-06,2017-03-29,24253.005,6063.25125,26.0,87.0,21.0,True,True,True,True,13.0,2.0
+8MQPbO7qhHrc4OOQJ8OKRVjf19ZmKQZ6DtODjFotmI=,1,22.0,0.0,,3.0,2014-01-20,,1.0,2017-03-20,2017-03-20,149.0,149.0,40.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,11.0,
n420GMS7GNMpXyt7/W0VtSAPoAwIJv+7iXY1gc1PHBc=,1,1.0,0.0,,3.0,2013-05-22,,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.0,2017-03-01,2017-03-12,5157.059,736.7227142857143,8.142857142857142,13.0,43.0,True,False,True,True,,19.0
f5oeOP9oc+Ak145cRnIS1cVaan5tujZG+oqvCPIUesc=,1,13.0,21.0,female,9.0,2015-10-02,21.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,22.0,2017-03-01,2017-03-26,160028.903,7274.041045454545,33.59090909090909,628.0,102.0,True,False,True,False,,5.0
7EbKlxRPZo4rQFfhQ/npIi2fL6jKfwQSiw2Afs9a9/s=,1,1.0,0.0,,4.0,2017-01-29,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
vFOUE3woqHyNoPaeqr7Bw5Jz2HfSBoTxMhbkTlPdFuY=,1,13.0,0.0,male,3.0,2016-05-14,,1.0,2017-03-13,2017-04-15,180.0,180.0,29.0,30.0,1.0,0.0,23.0,2017-03-01,2017-03-30,97141.697,4223.552043478261,20.608695652173918,338.0,104.0,True,True,True,True,18.0,1.0
vrWqASuCiCfYy+VInEIExlimPQ7mVgZ52SqT861uQRg=,1,6.0,48.0,male,9.0,2005-10-23,48.0,1.0,2017-03-10,2017-04-17,149.0,149.0,40.0,30.0,1.0,0.0,1.0,2017-03-15,2017-03-15,243.279,243.279,7.0,0.0,7.0,True,True,True,False,21.0,16.0
co1Q+1Re3EbDVGsPENuug8lJq80ANHRpCoRKQmujrUg=,1,10.0,21.0,male,3.0,2015-09-23,21.0,1.0,2017-03-05,2017-04-10,149.0,149.0,38.0,30.0,0.0,0.0,29.0,2017-03-01,2017-03-31,232399.214,8013.766,27.344827586206897,886.0,71.0,True,True,True,False,26.0,0.0
A7CJ7Vj+xXCE7v2CBImDh/wA4cVYFGR7fhBfXeCTPps=,1,21.0,19.0,female,9.0,2016-01-23,19.0,2.0,2017-03-10,2017-05-14,149.0,149.0,38.0,30.0,0.0,0.0,28.0,2017-03-02,2017-03-30,209297.142,7474.897928571429,23.571428571428573,860.0,127.0,True,True,True,False,21.0,1.0
oeCeM5j50ALNRB8bR08p0q9aFQydZ2kp6p+NmgIbtvI=,1,11.0,23.0,male,9.0,2015-12-10,23.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,28.0,2017-03-01,2017-03-29,302847.729,10815.990321428571,41.785714285714285,1079.0,538.0,True,False,True,False,,2.0
krrONtK8r0tKCTV8dyv4W6CoPOAQCVNIwjebslJsqSE=,1,15.0,21.0,male,4.0,2017-02-23,21.0,1.0,2017-03-02,2018-02-25,1200.0,1200.0,15.0,360.0,0.0,0.0,31.0,2017-03-01,2017-03-31,258246.118,8330.519935483871,43.87096774193548,914.0,481.0,True,True,True,False,29.0,0.0
2tymCPPdFaKEzcObSIEa/hsIvaU9kYvkB4NN816jl2I=,1,5.0,39.0,male,3.0,2012-08-30,39.0,1.0,2017-03-01,2017-03-31,149.0,149.0,40.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,30.0,
Q/sTr0Mwzp5zy7HRnrWFq8gEokz0fTagCtKi1xGrI/g=,1,9.0,29.0,female,9.0,2006-07-21,29.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,21.0,2017-03-02,2017-03-23,81364.776,3874.513142857143,14.19047619047619,283.0,45.0,True,False,True,False,,8.0
/4A/qVpDgyfpsluZ/KVGWvN/liHZvamT+Ia9NSSDnss=,1,5.0,23.0,male,4.0,2016-01-20,23.0,1.0,2017-03-04,2017-03-23,149.0,149.0,40.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,27.0,
/incfoPy9M10s0FcVJ/h1j/xFAMF3f7+kNScn6GblWs=,1,6.0,45.0,male,9.0,2011-10-01,45.0,1.0,2017-03-15,2017-09-26,894.0,894.0,32.0,195.0,0.0,0.0,26.0,2017-03-01,2017-03-31,142890.875,5495.802884615385,32.23076923076923,489.0,378.0,True,True,True,False,16.0,0.0
lMJ5qM0fgxXCwBy6RqP5fx9cpEDa5lrZbTrrttkEIg4=,1,4.0,20.0,male,4.0,2016-02-10,20.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.0,2017-03-01,2017-03-21,11228.75,1871.4583333333333,10.833333333333334,37.0,25.0,True,False,True,False,,10.0
WkeTbNOLt9RW2LZH5hzt/anmIUwjgvDiLN+5nSw9HJQ=,1,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,True,,
W11FByO2crIJygDZk0tcHHCDDrbCmi3TE47gsh+W+zg=,1,1.0,0.0,,7.0,2016-08-05,,1.0,2017-03-03,2017-03-03,99.0,99.0,41.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,28.0,
5tIwdUaVSJj45qTt3qyO+asV6t2Vhqssuz9JtXk2Sto=,1,1.0,0.0,,7.0,2012-09-05,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,,
cXuM3AvPsOxfaLmg5bbNCqf2STwaIAkOrWTvYqIVymM=,1,15.0,32.0,male,4.0,2016-12-15,32.0,1.0,2017-02-02,2017-04-03,149.0,149.0,38.0,30.0,0.0,0.0,30.0,2017-03-01,2017-03-31,313090.123,10436.337433333334,44.1,1063.0,516.0,True,True,True,False,57.0,0.0
Hg/skmo8HoY/Qkfik/83FFNXScMo04gQnv9P6XRRk3I=,1,11.0,26.0,,4.0,2015-10-31,26.0,1.0,2017-03-12,2017-09-11,536.0,536.0,32.0,180.0,0.0,0.0,24.0,2017-03-01,2017-03-31,396198.442,16508.268416666666,60.333333333333336,1523.0,85.0,True,True,True,False,19.0,0.0
rEVXnP6pl6+gOsrRfKvapKVqQbEEVTU0MhtUe4dck8s=,1,14.0,26.0,female,3.0,2014-01-19,26.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.0,2017-03-03,2017-03-29,23206.787,2109.707909090909,13.545454545454543,72.0,56.0,True,False,True,False,,2.0
0dlqYxgchwh7ZMT+PE+IDsqH74Mlsd15/GCMOgCqEHU=,1,13.0,49.0,male,9.0,2006-02-26,49.0,1.0,2017-03-06,2017-03-06,149.0,149.0,34.0,30.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,25.0,
